duration,forward_packets,backward_packets,total_packets,forward_bytes,backward_bytes,total_bytes,average_packet_size,packets_per_second,bytes_per_second,target
7.086908,1,5,6,1375,24,1399,462.3333333,0.846631563,197.4062595,0
5.325995,1,6,7,6,36,42,6.857142857,1.314308406,7.885850437,0
7.092,1,6,7,6,36,42,6.857142857,0.987027637,5.922165821,0
1.527013,5,2,7,11607,26,11633,1661.857143,4.584112905,7618.140775,0
0.65355,6,2,8,11607,26,11633,1454.125,12.2408385,17799.70928,0
0.668593,6,2,8,11607,26,11633,1454.125,11.9654259,17399.22494,0
0.653579,6,2,8,11607,26,11633,1454.125,12.24029536,17798.91949,0
0.653612,6,2,8,11607,26,11633,1454.125,12.23967736,17798.02084,0
0.653671,6,2,8,11607,26,11633,1454.125,12.23857262,17796.4144,0
0.073993,6,2,8,11607,26,11633,1454.125,108.1183355,157217.5746,0
0.058897,5,2,7,11607,26,11633,1661.857143,118.8515544,197514.3046,0
0.073778,6,2,8,11607,26,11633,1454.125,108.4334083,157675.7299,0
0.073834,6,2,8,11607,26,11633,1454.125,108.3511661,157556.1394,0
0.073846,6,2,8,11607,26,11633,1454.125,108.333559,157530.5365,0
0.060328,7,2,9,11607,26,11633,1292.555556,149.1844583,192829.2004,0
0.060466,5,2,7,11607,26,11633,1661.857143,115.7675388,192389.1112,0
100.202845,6,9,15,11613,62,11675,778.7333333,0.149696348,116.5136579,0
100.206513,7,9,16,11613,62,11675,730.0625,0.15967026,116.509393,0
100.232158,7,9,16,12976,56,13032,900.4375,0.159629408,130.0181525,0
100.228961,5,9,14,12976,56,13032,1029.071429,0.139680187,130.0222996,0
5.077957,1,6,7,6,36,42,6.857142857,1.378507144,8.271042862,0
3.324927,1,5,6,1375,24,1399,462.3333333,1.804550897,420.7611175,0
5.082936,1,5,6,6,30,36,7.0,1.180420135,7.082520811,0
3.321986,1,5,6,6,30,36,7.0,1.806148491,10.83689094,0
3.268943,1,6,7,1375,30,1405,397.1428571,2.141364961,429.8025386,0
3.32701,1,5,6,6,30,36,7.0,1.80342109,10.82052654,0
5.077903,1,5,6,6,30,36,7.0,1.181590117,7.089540702,0
5.077908,1,5,6,6,30,36,7.0,1.181588954,7.089533721,0
3.324914,1,5,6,1375,24,1399,462.3333333,1.804557952,420.7627626,0
5.087948,1,6,7,6,36,42,6.857142857,1.375800224,8.254801346,0
5.08098,1,5,6,6,30,36,7.0,1.180874556,7.085247334,0
3.321982,1,5,6,6,30,36,7.0,1.806150665,10.83690399,0
3.274097,1,6,7,1375,30,1405,397.1428571,2.137994079,429.1259544,0
3.323084,1,5,6,6,30,36,7.0,1.80555171,10.83331026,0
5.076876,1,5,6,6,30,36,7.0,1.181829141,7.090974844,0
5.081932,1,5,6,6,30,36,7.0,1.180653342,7.083920052,0
3.324967,1,5,6,6,30,36,7.0,1.804529188,10.82717513,0
5.08193,1,5,6,6,30,36,7.0,1.180653807,7.08392284,0
3.323975,1,5,6,6,30,36,7.0,1.805067728,10.83040637,0
5.08892,1,5,6,6,30,36,7.0,1.179032093,7.07419256,0
3.321973,1,5,6,6,30,36,7.0,1.806155559,10.83693335,0
3.269958,1,6,7,1375,30,1405,397.1428571,2.140700278,429.6691272,0
3.327998,1,5,6,6,30,36,7.0,1.802885699,10.81731419,0
5.081933,1,5,6,6,30,36,7.0,1.18065311,7.083918659,0
1.515541,6,3,9,11607,26,11633,1292.555556,5.938473456,7675.806857,0
0.129709,6,2,8,11607,26,11633,1454.125,61.67652206,89685.37264,0
0.129696,7,2,9,11607,26,11633,1292.555556,69.39304219,89694.3622,0
0.129928,6,2,8,11607,26,11633,1454.125,61.57256327,89534.20356,0
0.129998,6,2,8,11607,26,11633,1454.125,61.5394083,89485.99209,0
0.129691,6,2,8,11607,26,11633,1454.125,61.68508223,89697.8202,0
0.071119,5,3,8,11607,26,11633,1454.125,112.4875209,163570.9164,0
0.400838,5,2,7,11601,26,11627,1661.0,17.46341415,29006.7309,0
0.400842,7,2,9,11601,26,11627,1291.888889,22.45273699,29006.44144,0
0.400847,7,2,9,11601,26,11627,1291.888889,22.45245692,29006.07963,0
0.400918,8,2,10,11601,26,11627,1162.7,24.94275637,29000.94284,0
1.257729,7,2,9,11601,26,11627,1291.888889,7.155754539,9244.43978,0
100.178713,7,9,16,11613,62,11675,730.0625,0.159714569,116.5417248,0
100.176333,7,10,17,11613,68,11681,687.4705882,0.169700762,116.604388,0
100.133789,7,10,17,11613,68,11681,687.4705882,0.169772863,116.6539299,0
100.176526,6,10,16,11613,68,11681,730.4375,0.159718056,116.6041633,0
100.182792,8,9,17,11613,62,11675,687.1176471,0.169689821,116.5369797,0
100.178809,6,9,15,11613,62,11675,778.7333333,0.149732265,116.5416131,0
100.182889,6,9,15,11613,62,11675,778.7333333,0.149726167,116.5368669,0
100.180405,6,9,15,11613,62,11675,778.7333333,0.14972988,116.5397565,0
100.192466,5,10,15,11613,68,11681,779.1333333,0.149711856,116.5856123,0
100.194671,7,9,16,11613,62,11675,730.0625,0.159689132,116.5231632,0
100.196376,6,9,15,11613,62,11675,778.7333333,0.149706013,116.5211804,0
100.196675,7,9,16,11613,62,11675,730.0625,0.159685938,116.5208327,0
100.197058,6,9,15,11613,62,11675,778.7333333,0.149704994,116.5203873,0
100.200316,7,9,16,11613,62,11675,730.0625,0.159680135,116.5165986,0
100.269449,7,9,16,11613,62,11675,730.0625,0.15957004,116.4362637,0
100.269736,7,9,16,11613,62,11675,730.0625,0.159569583,116.4359304,0
100.269689,6,9,15,11613,62,11675,778.7333333,0.149596555,116.435985,0
1.268922,1,6,7,1375,30,1405,397.1428571,5.516493528,1107.239058,0
3.086017,1,6,7,6,36,42,6.857142857,2.268295994,13.60977597,0
1.272908,1,5,6,1375,24,1399,462.3333333,4.713616381,1099.058219,0
3.088989,1,6,7,6,36,42,6.857142857,2.266113605,13.59668163,0
1.321022,1,6,7,6,36,42,6.857142857,5.298927648,31.79356589,0
1.265098,1,5,6,1375,24,1399,462.3333333,4.742715584,1105.843184,0
3.089989,1,6,7,6,36,42,6.857142857,2.265380233,13.5922814,0
1.317079,1,6,7,1375,30,1405,397.1428571,5.314791292,1066.754538,0
3.08601,1,5,6,6,30,36,7.0,1.94425812,11.66554872,0
1.268918,1,6,7,1375,30,1405,397.1428571,5.516510917,1107.242548,0
3.089986,1,6,7,6,36,42,6.857142857,2.265382432,13.59229459,0
3.082053,1,5,6,6,30,36,7.0,1.946754323,11.68052594,0
3.089993,1,6,7,6,36,42,6.857142857,2.2653773,13.5922638,0
1.320995,1,5,6,6,30,36,7.0,4.542030818,27.25218491,0
1.317944,1,6,7,1375,30,1405,397.1428571,5.31130306,1066.0544,0
1.352036,6,2,8,11607,26,11633,1454.125,5.91700221,8604.060839,0
1.383554,8,2,10,11607,26,11633,1163.3,7.227762704,8408.056353,0
1.383539,6,2,8,11607,26,11633,1454.125,5.782272852,8408.147512,0
0.509214,7,2,9,11601,26,11627,1291.888889,17.67429804,22833.22925,0
0.509203,6,2,8,11601,26,11627,1453.375,15.71082653,22833.7225,0
0.509943,6,2,8,11601,26,11627,1453.375,15.68802788,22800.58752,0
0.552719,7,2,9,11601,26,11627,1291.888889,16.28313845,21036.00564,0
0.625697,7,2,9,11601,26,11627,1291.888889,14.38395901,18582.47682,0
0.623815,7,2,9,11601,26,11627,1291.888889,14.42735426,18638.53867,0
0.62613,7,2,9,11601,26,11627,1291.888889,14.37401179,18569.62612,0
0.616694,7,2,9,11607,26,11633,1292.555556,14.59394773,18863.48821,0
0.616957,6,2,8,11607,26,11633,1454.125,12.96686803,18855.44698,0
0.616612,7,2,9,11607,26,11633,1292.555556,14.5958885,18865.99677,0
0.602903,6,2,8,11607,26,11633,1454.125,13.26913285,19294.9778,0
0.603047,6,2,8,11607,26,11633,1454.125,13.26596434,19290.3704,0
0.63866,7,2,9,11607,26,11633,1292.555556,14.09200514,18214.69953,0
0.265242,7,2,9,11607,26,11633,1292.555556,33.93127785,43858.06169,0
0.203048,6,2,8,11607,26,11633,1454.125,39.39955085,57291.87187,0
0.173729,7,2,9,11607,26,11633,1292.555556,51.80482245,66960.61107,0
99.052156,5,9,14,11607,62,11669,833.9285714,0.14133968,117.806623,0
99.052293,5,10,15,11607,68,11675,778.7333333,0.151435162,117.8670341,0
99.052587,5,9,14,11607,62,11669,833.9285714,0.141339065,117.8061104,0
99.050592,5,9,14,11607,62,11669,833.9285714,0.141341911,117.8084832,0
99.480653,7,9,16,11607,62,11669,729.6875,0.160835293,117.2991898,0
99.484321,5,10,15,11607,68,11675,778.7333333,0.150777528,117.355176,0
99.555073,7,10,17,11607,68,11675,687.1176471,0.170759756,117.2717738,0
99.058815,6,10,16,11607,68,11675,730.0625,0.161520204,117.8592738,0
100.836308,5,10,15,11613,68,11681,779.1333333,0.148755942,115.8412107,0
100.836532,6,10,16,11613,68,11681,730.4375,0.158672652,115.8409534,0
100.838553,6,9,15,11613,62,11675,778.7333333,0.14875263,115.7791306,0
100.834548,6,9,15,11613,62,11675,778.7333333,0.148758539,115.7837292,0
100.838587,6,9,15,11613,62,11675,778.7333333,0.14875258,115.7790916,0
100.213823,4,9,13,11607,62,11669,898.0769231,0.129722623,116.4410223,0
100.214644,7,9,16,11607,62,11669,729.6875,0.159657305,116.4400684,0
1.746963,1,5,6,1375,24,1399,462.3333333,3.434531813,800.8183344,0
10.5156,1,5,6,6,30,36,7.0,0.570580851,3.423485108,0
1.746923,1,5,6,1375,24,1399,462.3333333,3.434610455,800.8366711,0
10.515602,1,6,7,6,36,42,6.857142857,0.665677533,3.9940652,0
1.736107,1,6,7,1375,30,1405,397.1428571,4.032009548,809.2819164,0
10.515637,1,5,6,6,30,36,7.0,0.570578844,3.423473062,0
10.515624,1,6,7,6,36,42,6.857142857,0.665676141,3.994056843,0
1.746969,1,5,6,1375,24,1399,462.3333333,3.434520017,800.815584,0
9.851769,1,5,6,6,30,36,7.0,0.609027678,3.654166069,0
1.736086,1,6,7,1375,30,1405,397.1428571,4.03205832,809.2917056,0
10.515652,1,5,6,6,30,36,7.0,0.57057803,3.423468179,0
0.871439,7,2,9,11607,26,11633,1292.555556,10.32774526,13349.18451,0
0.218135,5,2,7,11601,26,11627,1661.0,32.09021936,53301.85436,0
0.871492,7,2,9,11607,26,11633,1292.555556,10.32711717,13348.37268,0
0.218503,7,2,9,11601,26,11627,1291.888889,41.18936582,53212.08404,0
0.21872,6,2,8,11601,26,11627,1453.375,36.57644477,53159.29042,0
0.206195,6,1,7,11601,20,11621,1660.142857,33.94844686,56359.27156,0
0.207851,5,2,7,11601,26,11627,1661.0,33.67797124,55939.11023,0
0.711673,7,2,9,11601,26,11627,1291.888889,12.64625748,16337.55953,0
0.711861,5,2,7,11601,26,11627,1661.0,9.833380393,16333.24483,0
0.702841,6,2,8,11607,26,11633,1454.125,11.38237525,16551.3964,0
0.765579,7,2,9,11607,26,11633,1292.555556,11.75580835,15195.03539,0
0.765704,7,2,9,11607,26,11633,1292.555556,11.75388923,15192.55483,0
99.187182,6,9,15,12976,56,13032,960.4666667,0.151229218,131.3879449,0
99.187371,5,9,14,12976,56,13032,1029.071429,0.141147001,131.3876945,0
99.192333,6,10,16,11613,68,11681,730.4375,0.161302789,117.7611177,0
99.29389,7,10,17,11607,68,11675,687.1176471,0.171208923,117.5802459,0
99.292475,6,10,16,11613,68,11681,730.4375,0.161140107,117.642349,0
99.296501,5,10,15,11613,68,11681,779.1333333,0.151062725,117.6375792,0
99.292697,6,9,15,11613,62,11675,778.7333333,0.151068512,117.5816586,0
100.167833,7,10,17,11607,68,11675,687.1176471,0.169715162,116.5543833,0
100.167808,5,10,15,11607,68,11675,778.7333333,0.14974871,116.5544124,0
100.167828,5,9,14,12976,56,13032,1029.071429,0.139765434,130.101653,0
100.979382,7,9,16,11607,62,11669,729.6875,0.158448187,115.5582434,0
8.752744,1,5,6,6,30,36,7.0,0.685499313,4.112995879,0
21.585362,1,6,7,6,36,42,6.857142857,0.324293843,1.945763059,0
21.593315,1,6,7,6,36,42,6.857142857,0.324174403,1.945046418,0
21.581428,1,5,6,6,30,36,7.0,0.278016821,1.668100925,0
8.752745,1,5,6,6,30,36,7.0,0.685499235,4.112995409,0
21.573431,1,5,6,6,30,36,7.0,0.278119878,1.668719269,0
8.752763,1,5,6,6,30,36,7.0,0.685497825,4.112986951,0
21.588387,1,5,6,6,30,36,7.0,0.277927202,1.667563213,0
21.586363,1,5,6,1375,24,1399,462.3333333,0.277953262,64.80943548,0
21.585369,1,5,6,6,30,36,7.0,0.277966061,1.667796367,0
8.752764,1,7,8,6,42,48,6.75,0.913996996,5.483981974,0
21.586344,1,5,6,6,30,36,7.0,0.277953506,1.667721037,0
8.752753,1,5,6,6,30,36,7.0,0.685498608,4.11299165,0
8.750682,1,5,6,6,30,36,7.0,0.685660843,4.11396506,0
8.748757,1,5,6,6,30,36,7.0,0.68581171,4.114870261,0
8.761776,1,5,6,6,30,36,7.0,0.684792672,4.108756033,0
8.752745,1,5,6,6,30,36,7.0,0.685499235,4.112995409,0
21.586397,1,5,6,1375,24,1399,462.3333333,0.277952824,64.8093334,0
21.585342,1,5,6,6,30,36,7.0,0.277966409,1.667798453,0
21.586341,1,6,7,6,36,42,6.857142857,0.324279136,1.945674814,0
21.581438,1,5,6,6,30,36,7.0,0.278016692,1.668100152,0
8.752793,1,6,7,6,36,42,6.857142857,0.799744721,4.798468329,0
8.750739,1,5,6,6,30,36,7.0,0.685656377,4.113938263,0
8.753728,1,6,7,1375,30,1405,397.1428571,0.799659299,160.5030451,0
8.752792,1,5,6,6,30,36,7.0,0.685495554,4.112973323,0
21.589405,1,5,6,6,30,36,7.0,0.277914097,1.667484583,0
1.076166,6,2,8,11607,26,11633,1454.125,7.433797388,10809.67063,0
1.046183,6,2,8,11607,26,11633,1454.125,7.646845724,11119.46954,0
0.856061,6,3,9,11607,26,11633,1292.555556,10.5132695,13588.9849,0
0.397857,6,2,8,11607,26,11633,1454.125,20.10772715,29239.14874,0
99.183273,6,9,15,11607,62,11669,778.3333333,0.151235179,117.6508866,0
99.292626,7,9,16,11607,62,11669,729.6875,0.161139861,117.5213152,0
99.292678,7,9,16,11607,62,11669,729.6875,0.161139777,117.5212537,0
99.290824,7,9,16,11607,62,11669,729.6875,0.161142786,117.5234481,0
99.290868,5,9,14,11607,62,11669,833.9285714,0.140999875,117.523396,0
99.292621,5,9,14,11607,62,11669,833.9285714,0.140997386,117.5213211,0
99.294899,6,9,15,11607,62,11669,778.3333333,0.151065162,117.518625,0
101.089091,5,9,14,11607,62,11669,833.9285714,0.138491699,115.4328314,0
101.080472,6,9,15,11607,62,11669,778.3333333,0.148396616,115.4426742,0
101.080449,7,9,16,11607,62,11669,729.6875,0.15828976,115.4427005,0
8.281757,1,5,6,6,30,36,7.0,0.724483947,4.346903682,0
8.27274,1,5,6,6,30,36,7.0,0.725273609,4.351641657,0
6.74572,1,5,6,6,30,36,7.0,0.889452868,5.336717207,0
6.745663,1,5,6,6,30,36,7.0,0.889460384,5.336762302,0
6.754603,1,5,6,1375,24,1399,462.3333333,0.888283146,207.1180201,0
6.754702,1,5,6,1375,24,1399,462.3333333,0.888270126,207.1149845,0
8.281715,1,5,6,6,30,36,7.0,0.724487621,4.346925727,0
8.277679,1,6,7,6,36,42,6.857142857,0.845647675,5.073886049,0
8.28577,1,5,6,6,30,36,7.0,0.724133062,4.344798371,0
6.745901,1,5,6,6,30,36,7.0,0.889429003,5.336574017,0
6.745664,1,5,6,6,30,36,7.0,0.889460252,5.336761511,0
8.284772,1,5,6,6,30,36,7.0,0.724220292,4.345321754,0
8.276806,1,5,6,6,30,36,7.0,0.724917317,4.349503903,0
6.754838,1,5,6,1375,24,1399,462.3333333,0.888252242,207.1108145,0
8.280698,1,5,6,6,30,36,7.0,0.7245766,4.347459598,0
8.272711,1,5,6,6,30,36,7.0,0.725276152,4.351656912,0
6.755601,1,6,7,1375,30,1405,397.1428571,1.03617724,207.9755746,0
8.285607,1,5,6,6,30,36,7.0,0.724147307,4.344883845,0
8.27769,1,5,6,6,30,36,7.0,0.724839901,4.349039406,0
6.753689,1,5,6,6,30,36,7.0,0.88840336,5.33042016,0
8.27271,1,5,6,6,30,36,7.0,0.72527624,4.351657438,0
6.74572,1,5,6,6,30,36,7.0,0.889452868,5.336717207,0
6.745896,1,5,6,6,30,36,7.0,0.889429662,5.336577973,0
6.753787,1,5,6,6,30,36,7.0,0.888390469,5.330342814,0
6.754708,1,5,6,1375,24,1399,462.3333333,0.888269337,207.1148005,0
8.285669,1,5,6,6,30,36,7.0,0.724141889,4.344851333,0
6.745847,1,5,6,6,30,36,7.0,0.889436123,5.336616736,0
0.187019,5,2,7,11607,26,11633,1661.857143,37.4293521,62202.23614,0
0.187446,5,2,7,11607,26,11633,1661.857143,37.34408843,62060.5401,0
0.187169,5,2,7,11607,26,11633,1661.857143,37.39935566,62152.38635,0
0.187296,6,2,8,11607,26,11633,1454.125,42.71313856,62110.24261,0
0.187574,6,2,8,11607,26,11633,1454.125,42.6498342,62018.19015,0
0.42675,7,2,9,11601,26,11627,1291.888889,21.08963093,27245.45987,0
0.844182,5,2,7,11601,26,11627,1661.0,8.292050766,13773.09632,0
0.844188,6,3,9,11601,26,11627,1291.888889,10.66113235,13772.99843,0
1.4938,5,2,7,11607,26,11633,1661.857143,4.686035614,7787.521757,0
1.493934,6,2,8,11607,26,11633,1454.125,5.354988908,7786.823247,0
1.493979,6,2,8,11607,26,11633,1454.125,5.354827611,7786.5887,0
1.493942,5,2,7,11607,26,11633,1661.857143,4.685590204,7786.781548,0
1.493823,7,2,9,11607,26,11633,1292.555556,6.024810168,7787.401854,0
1.494593,6,2,8,11607,26,11633,1454.125,5.352627772,7783.389859,0
1.494134,6,2,8,11607,26,11633,1454.125,5.354272107,7785.780927,0
1.494349,6,2,8,11607,26,11633,1454.125,5.353501759,7784.660745,0
1.494363,6,2,8,11607,26,11633,1454.125,5.353451604,7784.587814,0
1.494401,5,2,7,11607,26,11633,1661.857143,4.684151041,7784.389866,0
1.095967,7,2,9,11607,26,11633,1292.555556,8.211926089,10614.37069,0
100.699141,7,9,16,11607,62,11669,729.6875,0.158889141,115.8798366,0
100.699174,6,9,15,11607,62,11669,778.3333333,0.148958521,115.8797986,0
100.703369,5,9,14,11607,62,11669,833.9285714,0.139022161,115.8749714,0
100.691036,8,9,17,12976,56,13032,847.4705882,0.168833301,129.4256224,0
100.720941,5,9,14,11607,62,11669,833.9285714,0.138997907,115.8547556,0
100.72329,5,10,15,11607,68,11675,778.7333333,0.148922856,115.9116228,0
100.721326,5,9,14,11607,62,11669,833.9285714,0.138997376,115.8543127,0
100.723183,5,10,15,11607,68,11675,778.7333333,0.148923014,115.911746,0
100.723295,6,9,15,11607,62,11669,778.3333333,0.148922848,115.8520479,0
6.30283,1,5,6,6,30,36,7.0,0.951953329,5.711719973,0
6.297689,1,5,6,6,30,36,7.0,0.952730438,5.716382629,0
6.298693,1,5,6,6,30,36,7.0,0.952578575,5.715471448,0
6.297652,1,5,6,6,30,36,7.0,0.952736036,5.716416214,0
7.819532,1,5,6,6,30,36,7.0,0.767309348,4.603856088,0
7.824569,1,5,6,6,30,36,7.0,0.766815399,4.600892394,0
7.82661,1,6,7,1375,30,1405,397.1428571,0.89438467,179.5157801,0
7.826569,1,6,7,1375,30,1405,397.1428571,0.894389355,179.5167205,0
7.825615,1,6,7,1375,30,1405,397.1428571,0.894498388,179.538605,0
6.302827,1,5,6,6,30,36,7.0,0.951953782,5.711722692,0
6.297652,1,6,7,6,36,42,6.857142857,1.111525375,6.669152249,0
6.302829,1,5,6,6,30,36,7.0,0.95195348,5.71172088,0
6.29769,1,5,6,6,30,36,7.0,0.952730287,5.716381721,0
6.29868,1,5,6,6,30,36,7.0,0.952580541,5.715483244,0
7.823587,1,5,6,6,30,36,7.0,0.766911648,4.601469888,0
0.899751,6,2,8,11607,26,11633,1454.125,8.891348829,12929.13262,0
0.896992,5,3,8,11607,26,11633,1454.125,8.918697157,12968.9005,0
0.429968,7,1,8,11601,20,11621,1452.625,18.6060358,27027.59275,0
0.430399,5,2,7,11601,26,11627,1661.0,16.26397831,27014.46797,0
0.431092,5,2,7,11601,26,11627,1661.0,16.23783322,26971.04098,0
0.43127,5,2,7,11601,26,11627,1661.0,16.23113131,26959.90911,0
0.43149,5,2,7,11601,26,11627,1661.0,16.22285569,26946.16329,0
0.432867,5,2,7,11601,26,11627,1661.0,16.17124891,26860.44443,0
0.431367,7,2,9,11601,26,11627,1291.888889,20.86390475,26953.84672,0
0.431846,7,2,9,11601,26,11627,1291.888889,20.84076268,26923.94974,0
0.430988,5,2,7,11601,26,11627,1661.0,16.24175151,26977.54926,0
0.433147,6,2,8,11601,26,11627,1453.375,18.46948034,26843.08099,0
0.433474,6,2,8,11601,26,11627,1453.375,18.45554751,26822.83136,0
0.422756,7,2,9,11607,26,11633,1292.555556,21.28887585,27517.05475,0
0.408102,6,2,8,11607,26,11633,1454.125,19.6029424,28505.12862,0
0.408084,6,2,8,11607,26,11633,1454.125,19.60380706,28506.38594,0
0.408144,6,2,8,11607,26,11633,1454.125,19.60092516,28502.1953,0
99.221324,7,9,16,11607,62,11669,729.6875,0.161255659,117.6057679,0
99.224418,7,10,17,11607,68,11675,687.1176471,0.171328795,117.6625697,0
99.221987,6,9,15,11607,62,11669,778.3333333,0.15117617,117.604982,0
99.222148,6,9,15,11607,62,11669,778.3333333,0.151175925,117.6047912,0
4.746897,1,6,7,6,36,42,6.857142857,1.474647543,8.847885261,0
6.270712,1,6,7,6,36,42,6.857142857,1.116300669,6.697804013,0
4.746881,1,5,6,6,30,36,7.0,1.263987869,7.583927215,0
6.269719,1,6,7,6,36,42,6.857142857,1.116477469,6.698864814,0
6.273835,1,5,6,6,30,36,7.0,0.956352853,5.738117117,0
4.751873,1,5,6,6,30,36,7.0,1.262660008,7.575960048,0
6.269716,1,5,6,6,30,36,7.0,0.956981146,5.741886873,0
6.278811,1,6,7,6,36,42,6.857142857,1.114860759,6.689164557,0
1.495635,5,2,7,11607,26,11633,1661.857143,4.6802863,7777.967218,0
1.495786,6,2,8,11607,26,11633,1454.125,5.348358656,7777.18203,0
1.122174,6,3,9,11607,26,11633,1292.555556,8.020146608,10366.48505,0
1.276104,5,3,8,11607,26,11633,1454.125,6.269081517,9116.028161,0
100.659981,6,8,14,11613,56,11669,833.9285714,0.139082085,115.9249176,0
100.660536,6,10,16,11613,68,11681,730.4375,0.158950078,116.043491,0
100.665152,6,9,15,11613,62,11675,778.7333333,0.149008865,115.9785662,0
100.718774,7,10,17,11613,68,11681,687.4705882,0.168786804,115.9763918,0
100.718817,6,10,16,11613,68,11681,730.4375,0.158858101,115.9763423,0
100.72307,6,10,16,11613,68,11681,730.4375,0.158851393,115.9714453,0
5.822554,1,5,6,6,30,36,7.0,1.03047563,6.182853779,0
4.295733,1,6,7,6,36,42,6.857142857,1.629523995,9.777143971,0
4.293742,1,5,6,6,30,36,7.0,1.397382516,8.384295097,0
4.29376,1,6,7,6,36,42,6.857142857,1.630272768,9.781636608,0
4.298654,1,5,6,6,30,36,7.0,1.395785751,8.374714504,0
4.295717,1,5,6,6,30,36,7.0,1.396740055,8.380440332,0
5.818684,1,5,6,6,30,36,7.0,1.031160998,6.186965987,0
5.821807,1,6,7,6,36,42,6.857142857,1.202375826,7.214254956,0
4.293744,1,5,6,6,30,36,7.0,1.397381865,8.384291192,0
4.294719,1,5,6,6,30,36,7.0,1.397064628,8.382387765,0
5.818703,1,5,6,6,30,36,7.0,1.031157631,6.186945785,0
5.822625,1,6,7,6,36,42,6.857142857,1.202206908,7.21324145,0
4.298584,1,5,6,6,30,36,7.0,1.39580848,8.374850881,0
5.821704,1,5,6,6,30,36,7.0,1.030626085,6.183756508,0
5.825846,1,5,6,6,30,36,7.0,1.029893341,6.179360045,0
5.818698,1,5,6,6,30,36,7.0,1.031158517,6.186951101,0
4.293739,1,5,6,6,30,36,7.0,1.397383493,8.384300955,0
4.29472,1,5,6,6,30,36,7.0,1.397064302,8.382385813,0
5.818711,1,5,6,6,30,36,7.0,1.031156213,6.186937279,0
4.29878,1,5,6,6,30,36,7.0,1.395744839,8.374469035,0
4.293759,1,5,6,6,30,36,7.0,1.397376984,8.384261902,0
0.431272,6,2,8,11601,26,11627,1453.375,18.54977833,26959.78408,0
0.433231,6,2,8,11601,26,11627,1453.375,18.46589925,26837.87633,0
0.43328,6,2,8,11601,26,11627,1453.375,18.46381093,26834.84121,0
0.433301,6,2,8,11601,26,11627,1453.375,18.46291608,26833.54066,0
0.423924,6,2,8,11607,26,11633,1454.125,18.87130712,27441.23947,0
0.4229,6,2,8,11607,26,11633,1454.125,18.91700166,27507.68503,0
0.422852,5,2,7,11607,26,11633,1661.857143,16.55425539,27510.80756,0
0.42407,6,2,8,11607,26,11633,1454.125,18.86481005,27431.79192,0
0.409195,6,2,8,11607,26,11633,1454.125,19.55058102,28428.98862,0
99.725745,7,10,17,11607,68,11675,687.1176471,0.170467516,117.0710733,0
99.79472,7,10,17,11607,68,11675,687.1176471,0.170349694,116.9901574,0
99.292449,5,10,15,11607,68,11675,778.7333333,0.151068889,117.5819523,0
99.294841,7,10,17,11607,68,11675,687.1176471,0.171207284,117.5791197,0
99.298824,5,10,15,11607,68,11675,778.7333333,0.151059191,117.5744035,0
99.722515,7,10,17,11607,68,11675,687.1176471,0.170473037,117.0748652,0
100.16805,6,10,16,11607,68,11675,730.0625,0.159731571,116.5541308,0
100.168242,6,10,16,11607,68,11675,730.0625,0.159731265,116.5539074,0
100.978864,5,10,15,11607,68,11675,778.7333333,0.148545937,115.6182545,0
101.075293,6,10,16,11607,68,11675,730.0625,0.158297834,115.5079511,0
2.74875,1,5,6,6,30,36,7.0,2.182810368,13.09686221,0
1.497264,5,2,7,11607,26,11633,1661.857143,4.675194221,7769.50491,0
1.497206,7,2,9,11607,26,11633,1292.555556,6.011196856,7769.805892,0
1.114057,6,2,8,11607,26,11633,1454.125,7.180961118,10442.01509,0
1.114111,6,2,8,11607,26,11633,1454.125,7.180613063,10441.50897,0
1.0859,6,2,8,11607,26,11633,1454.125,7.36716088,10712.77282,0
1.085874,5,2,7,11607,26,11633,1661.857143,6.446420119,10713.02932,0
1.29752,7,2,9,11607,26,11633,1292.555556,6.936309267,8965.565078,0
1.277014,7,2,9,11607,26,11633,1292.555556,7.047690942,9109.53208,0
100.664858,7,10,17,11613,68,11681,687.4705882,0.168877206,116.0385087,0
100.667115,6,10,16,11613,68,11681,730.4375,0.158939689,116.0359071,0
100.66435,6,9,15,11613,62,11675,778.7333333,0.149010052,115.9794903,0
100.66452,6,10,16,11613,68,11681,730.4375,0.158943787,116.0388983,0
100.666482,6,10,16,11613,68,11681,730.4375,0.158940689,116.0366367,0
100.666572,6,9,15,11613,62,11675,778.7333333,0.149006763,115.9769303,0
100.66314,6,10,16,11613,68,11681,730.4375,0.158945966,116.0404891,0
100.664082,7,10,17,11613,68,11681,687.4705882,0.168878508,116.0394032,0
100.719234,7,9,16,11613,62,11675,730.0625,0.158857443,115.9162906,0
100.719492,5,9,14,11613,62,11675,834.3571429,0.138999907,115.9159937,0
100.721234,7,9,16,11613,62,11675,730.0625,0.158854289,115.9139889,0
100.721652,7,9,16,11613,62,11675,730.0625,0.15885363,115.9135079,0
100.722507,5,9,14,11613,62,11675,834.3571429,0.138995746,115.9125239,0
100.722607,6,9,15,11613,62,11675,778.7333333,0.148923866,115.9124088,0
2.288573,1,6,7,6,36,42,6.857142857,3.058674554,18.35204732,0
3.814905,1,5,6,6,30,36,7.0,1.572778352,9.436670114,0
2.295621,1,5,6,1375,24,1399,462.3333333,2.613671856,609.4211545,0
